artifact	audience	doc_type	risk	status	notes
talkbank-tools/vscode/node_modules/acorn/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/acorn-jsx/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/agent-base/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ajv/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ajv/lib/dotjs/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ansi-escapes/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ansi-regex/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ansi-styles/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/argparse/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/argparse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/assertion-error/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ast-v8-to-istanbul/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ast-v8-to-istanbul/node_modules/js-tokens/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/astral-regex/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/asynckit/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/azure-devops-node-api/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/balanced-match/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/balanced-match/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/base64-js/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/binaryextensions/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/binaryextensions/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/binaryextensions/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bl/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bl/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bl/node_modules/readable-stream/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bl/node_modules/readable-stream/GOVERNANCE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bl/node_modules/readable-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/boolbase/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/boundary/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/brace-expansion/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/braces/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/buffer/AUTHORS.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/buffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/buffer-crc32/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/buffer-equal-constant-time/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/bundle-name/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/call-bind-apply-helpers/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/call-bind-apply-helpers/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/call-bound/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/call-bound/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/chai/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/chalk/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cheerio/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cheerio-select/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/chownr/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cli-cursor/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cli-spinners/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cliui/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cliui/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cockatiel/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/color-convert/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/color-convert/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/color-name/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/combined-stream/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/commander/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/core-util-is/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/cross-spawn/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/css-select/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/css-what/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/debug/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/decompress-response/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/deep-extend/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/deep-extend/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/default-browser/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/default-browser-id/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/define-lazy-prop/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/delayed-stream/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/detect-libc/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/dom-serializer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/domelementtype/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/domhandler/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/domutils/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/dunder-proto/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/dunder-proto/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ecdsa-sig-formatter/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/editions/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/editions/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/editions/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/emoji-regex/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/encoding-sniffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/end-of-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/entities/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/environment/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-define-property/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-define-property/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-errors/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-errors/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-module-lexer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-object-atoms/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-object-atoms/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-set-tostringtag/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/es-set-tostringtag/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/esbuild/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/esbuild/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/escalade/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/escape-string-regexp/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/eslint/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/eslint/node_modules/eslint-visitor-keys/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/eslint/node_modules/ignore/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/eslint-scope/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/eslint-visitor-keys/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/espree/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/espree/node_modules/eslint-visitor-keys/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/esquery/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/esrecurse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/estraverse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/estree-walker/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/esutils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/expand-template/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/expect-type/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/expect-type/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-check/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-deep-equal/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-glob/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-glob/node_modules/glob-parent/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-glob/node_modules/glob-parent/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-json-stable-stringify/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-levenshtein/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-levenshtein/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fast-uri/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fastq/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fastq/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fd-slicer/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fd-slicer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fdir/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fflate/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fflate/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/file-entry-cache/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fill-range/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/find-up/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/flat-cache/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/flat-cache/changelog.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/flatted/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/flatted/golang/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/foreground-child/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/form-data/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/form-data/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fs-constants/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/fs-extra/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/function-bind/.github/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/function-bind/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/function-bind/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-caller-file/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-caller-file/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-east-asian-width/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-intrinsic/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-intrinsic/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-proto/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/get-proto/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/glob/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/glob/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/glob-parent/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/globby/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/gopd/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/gopd/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/graceful-fs/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/has-flag/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/has-symbols/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/has-symbols/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/has-tostringtag/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/has-tostringtag/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/hasown/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/hasown/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/hosted-git-info/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/html-escaper/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/htmlparser2/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/htmlparser2/node_modules/entities/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/http-proxy-agent/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/https-proxy-agent/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/iconv-lite/Changelog.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/iconv-lite/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ieee754/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ignore/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/immediate/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/imurmurhash/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/index-to-position/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/inherits/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ini/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-docker/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-extglob/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-fullwidth-code-point/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-glob/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-inside-container/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-interactive/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-number/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-unicode-supported/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/is-wsl/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/isarray/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/isexe/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-lib-coverage/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-lib-coverage/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-lib-report/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-lib-report/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-reports/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istanbul-reports/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istextorbinary/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istextorbinary/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/istextorbinary/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jackspeak/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jackspeak/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/js-tokens/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/js-tokens/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/js-yaml/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/json-buffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/json-schema-traverse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/json5/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/json5/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonc-parser/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonc-parser/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonc-parser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonc-parser/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonfile/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jsonwebtoken/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jszip/CHANGES.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jszip/sponsors.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jwa/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jws/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/jws/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/keytar/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/keytar/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/keyv/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/leven/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/levn/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lie/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lie/license.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/linkify-it/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/locate-path/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.includes/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.isboolean/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.isinteger/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.isnumber/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.isplainobject/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.isstring/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.once/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lodash.truncate/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/log-symbols/node_modules/chalk/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/log-symbols/node_modules/is-unicode-supported/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/log-symbols/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/lru-cache/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/magic-string/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/magicast/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/make-dir/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/markdown-it/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/math-intrinsics/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/math-intrinsics/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mdurl/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/merge2/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/micromatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/micromatch/node_modules/picomatch/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/micromatch/node_modules/picomatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime-db/HISTORY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime-db/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime-types/HISTORY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mime-types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mimic-function/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mimic-response/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimatch/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimatch/node_modules/balanced-match/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimatch/node_modules/balanced-match/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimatch/node_modules/brace-expansion/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimist/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minimist/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/minipass/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mkdirp-classic/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mrmime/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ms/license.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ms/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/mute-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/nanoid/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/napi-build-utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/napi-build-utils/index.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/natural-compare/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-abi/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-addon-api/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-addon-api/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-addon-api/tools/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-sarif-builder/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/node-sarif-builder/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/normalize-package-data/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/normalize-package-data/node_modules/hosted-git-info/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/normalize-package-data/node_modules/lru-cache/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/nth-check/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/object-inspect/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/obug/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/once/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/onetime/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/open/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/optionator/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/optionator/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ora/node_modules/chalk/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ora/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/p-limit/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/p-locate/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/p-map/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/package-json-from-dist/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/package-json-from-dist/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pako/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pako/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-json/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-semver/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-semver/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-semver/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-semver/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse-semver/node_modules/semver/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse5/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse5/node_modules/entities/readme.md	developer	reference	medium	unreviewed	
